CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
40929201,CLASSIC PIZZA & RESTAURANT,STATEN ISLAND,3201B,RICHMOND ROAD,10306.0,7189872500,Pizza,12/03/2013,Violations were cited in the following area(s).,06C,8.0,A,12/03/2013,04/22/2017,Cycle Inspection / Re-inspection
41533306,99 CENT EXPRESS PIZZA,MANHATTAN,301,WEST   43 STREET,10036.0,2123155257,Pizza,02/20/2014,Violations were cited in the following area(s).,06F,22.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40398899,KNAPP ST PIZZA II,BROOKLYN,261,AVENUE X,11223.0,7183760174,Pizza,08/25/2015,Violations were cited in the following area(s).,10F,12.0,A,08/25/2015,04/22/2017,Cycle Inspection / Re-inspection
50033304,ASTORIA PIZZA,QUEENS,3204B,30TH AVE,11102.0,7185451313,Pizza,09/28/2016,Violations were cited in the following area(s).,04L,13.0,A,09/28/2016,04/22/2017,Cycle Inspection / Initial Inspection
50060695,2 BROS PIZZA,QUEENS,16417,JAMAICA AVE,11432.0,9173749161,Pizza,04/10/2017,Establishment re-opened by DOHMH,06C,7.0,Z,04/10/2017,04/22/2017,Pre-permit (Operational) / Reopening Inspection
40363644,DOMINO'S,MANHATTAN,464,3 AVENUE,10016.0,2125450200,Pizza,03/30/2017,Violations were cited in the following area(s).,10F,4.0,A,03/30/2017,04/22/2017,Cycle Inspection / Re-inspection
40389701,ROSA'S PIZZA,QUEENS,5526,69 STREET,11378.0,7184465910,Pizza,08/28/2014,Violations were cited in the following area(s).,06C,22.0,B,08/28/2014,04/22/2017,Cycle Inspection / Re-inspection
50001541,TONY & VAL'S,BRONX,6201,BROADWAY,10471.0,7184329502,Pizza,06/22/2016,Violations were cited in the following area(s).,02G,20.0,B,06/22/2016,04/22/2017,Cycle Inspection / Re-inspection
50033742,WHOLESOME GARDEN PIZZA,MANHATTAN,3529,BROADWAY,10031.0,6468611934,Pizza,06/26/2015,Violations were cited in the following area(s).,06E,18.0,,,04/22/2017,Pre-permit (Operational) / Compliance Inspection
40929201,CLASSIC PIZZA & RESTAURANT,STATEN ISLAND,3201B,RICHMOND ROAD,10306.0,7189872500,Pizza,12/11/2014,Violations were cited in the following area(s).,06D,7.0,A,12/11/2014,04/22/2017,Cycle Inspection / Initial Inspection
40745618,MIKE'S PIZZA,BROOKLYN,905,MYRTLE AVENUE,11206.0,7187825011,Pizza,07/10/2014,Violations were cited in the following area(s).,10B,9.0,A,07/10/2014,04/22/2017,Cycle Inspection / Re-inspection
50018532,ARTICHOKE BASILLE'S PIZZA,QUEENS,2256,31ST ST,11105.0,7326681573,Pizza,03/21/2017,Establishment re-opened by DOHMH,10F,2.0,Z,03/21/2017,04/22/2017,Cycle Inspection / Reopening Inspection
41169949,DOMINO'S,MANHATTAN,592,COLUMBUS AVENUE,10024.0,2124965900,Pizza,10/07/2013,Violations were cited in the following area(s).,08A,9.0,A,10/07/2013,04/22/2017,Cycle Inspection / Re-inspection
40860410,LA BELLA PIZZA,STATEN ISLAND,1499,FOREST AVENUE,10302.0,7189815508,Pizza,09/11/2014,Violations were cited in the following area(s).,04M,37.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41691396,SAM'S,QUEENS,8906,NORTHERN BOULEVARD,11372.0,7183353800,Pizza,09/27/2016,Violations were cited in the following area(s).,08A,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41696159,LUIGI'S PIZZA & PASTA,BRONX,119,EAST MOUNT EDEN AVENUE,10452.0,7182941800,Pizza,04/19/2016,Violations were cited in the following area(s).,06A,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41543097,RUBBY PIZZERIA RESTAURANT,MANHATTAN,862,10 AVENUE,10019.0,2127573707,Pizza,03/10/2014,Violations were cited in the following area(s).,04A,24.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40721285,DOMINO'S,MANHATTAN,153,EAST  116 STREET,10029.0,2128311024,Pizza,06/03/2014,Violations were cited in the following area(s).,10E,12.0,A,06/03/2014,04/22/2017,Cycle Inspection / Initial Inspection
41716092,DOMINO'S,MANHATTAN,3624,BROADWAY,10031.0,2129261234,Pizza,10/20/2014,Establishment re-opened by DOHMH,10F,2.0,,,04/22/2017,Cycle Inspection / Reopening Inspection
40933602,PIZZA PETE'S,MANHATTAN,528,COLUMBUS AVENUE,10024.0,2127873153,Pizza,04/10/2017,Violations were cited in the following area(s).,08A,27.0,Z,04/10/2017,04/22/2017,Cycle Inspection / Re-inspection
41519432,SAN MATTEO PIZZA ESPRESSO BAR,MANHATTAN,1739,2 AVENUE,10128.0,2124266943,Pizza,04/18/2016,Violations were cited in the following area(s).,06D,20.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40716177,PIZZA HUT,QUEENS,25311,HILLSIDE AVENUE,11426.0,7183431118,Pizza,05/26/2015,Violations were cited in the following area(s).,10I,2.0,A,05/26/2015,04/22/2017,Cycle Inspection / Initial Inspection
41067996,DINO'S PIZZA,BRONX,5660,MOSHOLU AVENUE,10471.0,7187960456,Pizza,06/25/2014,Violations were cited in the following area(s).,08B,11.0,A,06/25/2014,04/22/2017,Cycle Inspection / Re-inspection
41376398,MASPETH PIZZA,QUEENS,7109,GRAND AVENUE,11378.0,7186395050,Pizza,09/02/2014,Violations were cited in the following area(s).,09C,7.0,A,09/02/2014,04/22/2017,Cycle Inspection / Re-inspection
41716904,HIGHLINE PIZZERIA,MANHATTAN,503,WEST   28 STREET,10001.0,2125643330,Pizza,12/30/2013,Violations were cited in the following area(s).,02B,9.0,A,12/30/2013,04/22/2017,Cycle Inspection / Re-inspection
50018388,BAMBINO PIZZA 11,QUEENS,8001,MYRTLE AVE,11385.0,7183864337,Pizza,02/12/2015,Violations were cited in the following area(s).,02B,12.0,A,02/12/2015,04/22/2017,Pre-permit (Operational) / Initial Inspection
40597409,STROMBOLI PIZZA,MANHATTAN,83,ST MARKS PLACE,10003.0,2126733691,Pizza,02/19/2016,Violations were cited in the following area(s).,04L,19.0,B,02/19/2016,04/22/2017,Cycle Inspection / Re-inspection
40398899,KNAPP ST PIZZA II,BROOKLYN,261,AVENUE X,11223.0,7183760174,Pizza,07/28/2016,Violations were cited in the following area(s).,04L,31.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41546229,JOE'S PIZZA,BRONX,3009,MIDDLETOWN ROAD,10461.0,7189313145,Pizza,01/06/2015,Violations were cited in the following area(s).,04L,25.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41157758,DOMINO'S,BROOKLYN,2196,PITKIN AVENUE,11207.0,7184954441,Pizza,07/23/2015,Violations were cited in the following area(s).,20D,,,,04/22/2017,Administrative Miscellaneous / Initial Inspection
40363644,DOMINO'S,MANHATTAN,464,3 AVENUE,10016.0,2125450200,Pizza,03/06/2017,Violations were cited in the following area(s).,04N,36.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40849624,DOMINO'S,BRONX,2463,WEBSTER AVENUE,10458.0,7183655430,Pizza,04/17/2013,Violations were cited in the following area(s).,02G,26.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50007121,SLICE OF BROOKLYN  INC.,BROOKLYN,849,4TH AVE,11232.0,7184992121,Pizza,03/31/2014,Violations were cited in the following area(s).,06B,13.0,A,03/31/2014,04/22/2017,Pre-permit (Operational) / Re-inspection
41168300,ORIGINAL NAPOLI'S PIZZA,BROOKLYN,594,CRESCENT STREET,11208.0,7188279734,Pizza,08/06/2014,No violations were recorded at the time of this inspection.,,,,,04/22/2017,Trans Fat / Initial Inspection
41164361,BEST ITALIAN PIZZA,BRONX,200-202,EAST FORDHAM ROAD,10458.0,7185625806,Pizza,12/31/2014,Violations were cited in the following area(s).,04J,46.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40840790,ORIGINAL PIZZA,BROOKLYN,2351,RALPH AVENUE,11234.0,7184445007,Pizza,02/10/2014,Violations were cited in the following area(s).,02H,11.0,A,02/10/2014,04/22/2017,Cycle Inspection / Initial Inspection
41050494,DOMINO'S,QUEENS,815,ONDERDONK AVENUE,11385.0,7183268686,Pizza,08/24/2016,Violations were cited in the following area(s).,10F,51.0,C,08/24/2016,04/22/2017,Cycle Inspection / Re-inspection
50005021,TONYS PIZZERIA,BRONX,51,E KINGSBRIDGE RD,10468.0,7185630743,Pizza,08/01/2016,Violations were cited in the following area(s).,10F,26.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50043179,SABA'S PIZZA,MANHATTAN,403,AMSTERDAM AVE,10024.0,2127871118,Pizza,03/18/2016,Violations were cited in the following area(s).,02B,13.0,A,03/18/2016,04/22/2017,Pre-permit (Operational) / Re-inspection
50000869,GOTHAM PIZZA,MANHATTAN,852,EIGHTH AVE,10019.0,2122582288,Pizza,10/20/2014,Violations were cited in the following area(s).,02G,12.0,A,10/20/2014,04/22/2017,Cycle Inspection / Re-inspection
50012688,SLICE PIZZA,MANHATTAN,2224,AMSTERDAM AVE,10032.0,2125680111,Pizza,07/15/2014,Violations were cited in the following area(s).,10A,4.0,,,04/22/2017,Pre-permit (Non-operational) / Initial Inspection
40576286,ANNA MARIA PIZZA PASTA,BROOKLYN,179,BEDFORD AVENUE,11211.0,7185994550,Pizza,09/10/2015,Violations were cited in the following area(s).,02G,37.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41462894,"YUMMY FRIED CHICKEN, PIZZA & GRILL",QUEENS,16720,HILLSIDE AVENUE,11432.0,7182915900,Pizza,01/13/2016,Violations were cited in the following area(s).,08A,10.0,A,01/13/2016,04/22/2017,Cycle Inspection / Re-inspection
50000458,BEVERLEY PIZZA & CAFE,BROOKLYN,358,E 2ND ST,11218.0,7184310222,Pizza,12/04/2014,Violations were cited in the following area(s).,10D,12.0,A,12/04/2014,04/22/2017,Cycle Inspection / Initial Inspection
40553657,LENNY'S PIZZA,BROOKLYN,594,5 AVENUE,11215.0,7187888928,Pizza,12/03/2014,Violations were cited in the following area(s).,02B,24.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41361120,SOFIA PIZZA RESTAURANT,BROOKLYN,2822,CONEY ISLAND AVENUE,11235.0,7185136300,Pizza,01/21/2017,Violations were cited in the following area(s).,10B,12.0,A,01/21/2017,04/22/2017,Cycle Inspection / Re-inspection
41355657,PRIMA PIZZA,QUEENS,22270,BRADDOCK AVE,11428.0,7187406546,Pizza,05/05/2015,Violations were cited in the following area(s).,08A,26.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41072888,ROSELLA'S PIZZERIA,MANHATTAN,164,WILLIAM STREET,10038.0,2126128260,Pizza,01/11/2016,Violations were cited in the following area(s).,02B,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40867120,GINA'S PIZZA,QUEENS,6024,QUEENS BOULEVARD,11377.0,7185059390,Pizza,09/06/2016,Violations were cited in the following area(s).,08A,15.0,,,04/22/2017,Cycle Inspection / Compliance Inspection
41479049,MARGHERITA'S PIZZA,BRONX,945,EAST  163 STREET,10459.0,3475974918,Pizza,07/14/2016,Violations were cited in the following area(s).,02B,26.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50043193,NOCCIOLA PIZZERIA,MANHATTAN,123,E 110TH ST,10029.0,6465901438,Pizza,10/03/2016,Violations were cited in the following area(s).,02G,60.0,C,10/03/2016,04/22/2017,Cycle Inspection / Re-inspection
40388419,FAMOUS FAMIGLIA PIZZERIA,MANHATTAN,2859,BROADWAY,10025.0,2128651234,Pizza,06/16/2015,Violations were cited in the following area(s).,06D,32.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40980377,LITTLE TONINO'S PIZZA & CAFE,BROOKLYN,424,GREENWOOD AVE,11218.0,7184387088,Pizza,04/22/2014,No violations were recorded at the time of this inspection.,,,,,04/22/2017,Trans Fat / Initial Inspection
50032893,LA BELLA,QUEENS,4706,GREENPOINT AVE,11104.0,7183928236,Pizza,09/28/2016,Violations were cited in the following area(s).,06C,12.0,A,09/28/2016,04/22/2017,Cycle Inspection / Initial Inspection
41645519,NICK'S PIZZA,BRONX,1356,EAST GUN HILL ROAD,10469.0,7186526500,Pizza,07/29/2015,Violations were cited in the following area(s).,04L,53.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41479303,GOTHAM PIZZA,MANHATTAN,1667,1 AVENUE,10028.0,2128280888,Pizza,07/06/2013,Violations were cited in the following area(s).,04H,9.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50012845,PIZZA CUCINA OF RIDGEWOOD,QUEENS,207,CYPRESS AVE,11385.0,7184178877,Pizza,10/22/2015,Violations were cited in the following area(s).,04L,6.0,A,10/22/2015,04/22/2017,Cycle Inspection / Re-inspection
50034380,KRAVE IT,QUEENS,4015,BELL BLVD,11361.0,3478368713,Pizza,06/29/2015,Violations were cited in the following area(s).,08A,12.0,A,06/29/2015,04/22/2017,Cycle Inspection / Re-inspection
40865879,EURO PIZZA,STATEN ISLAND,3271,RICHMOND AVENUE,10312.0,7189667518,Pizza,08/12/2014,Violations were cited in the following area(s).,04C,12.0,A,08/12/2014,04/22/2017,Cycle Inspection / Re-inspection
50033757,PAPA JOHN'S,BROOKLYN,189,AVENUE U,11223.0,7183720000,Pizza,04/15/2015,Violations were cited in the following area(s).,10F,12.0,,,04/22/2017,Pre-permit (Operational) / Initial Inspection
41477916,PIZZA BY CERTE,MANHATTAN,132,EAST   56 STREET,10022.0,2128132020,Pizza,10/23/2015,Violations were cited in the following area(s).,04L,20.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41563197,ROCKY'S I PIZZA & RESTAURANT,MANHATTAN,304,WEST   14 STREET,10014.0,2122422345,Pizza,02/11/2014,Violations were cited in the following area(s).,04L,25.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50001877,RIZZO FINE PIZZA,MANHATTAN,17,CLINTON STREET,10002.0,6464541262,Pizza,05/05/2016,Violations were cited in the following area(s).,15I,,,,04/22/2017,Smoke-Free Air Act / Initial Inspection
41411423,BEST PIZZA,BROOKLYN,33,HAVEMEYER STREET,11211.0,7185992210,Pizza,10/14/2016,Violations were cited in the following area(s).,10F,13.0,A,10/14/2016,04/22/2017,Cycle Inspection / Initial Inspection
50000187,GRANDMA PIZZA,MANHATTAN,2551,AMSTERDAM AVENUE,10033.0,2129274895,Pizza,03/19/2015,Violations were cited in the following area(s).,04L,17.0,B,03/19/2015,04/22/2017,Cycle Inspection / Re-inspection
41459621,GINO'S BRICK OVEN PIZZA & TRATTORIA,BROOKLYN,548550,FLATBUSH AVENUE,11225.0,7182871277,Pizza,05/28/2015,Violations were cited in the following area(s).,09C,11.0,A,05/28/2015,04/22/2017,Cycle Inspection / Re-inspection
41358275,NAPOLI'S BEST PIZZA,BRONX,521,EAST TREMONT AVENUE,10457.0,7182990759,Pizza,03/25/2014,Violations were cited in the following area(s).,04A,12.0,A,03/25/2014,04/22/2017,Cycle Inspection / Initial Inspection
41130849,PATZERIA'S PERFECT PIZZA,MANHATTAN,231,WEST   46 STREET,10036.0,2125757646,Pizza,08/28/2014,No violations were recorded at the time of this inspection.,,,,,04/22/2017,Trans Fat / Compliance Inspection
41177892,LAKE COMO PIZZA,MANHATTAN,2549,AMSTERDAM AVENUE,10033.0,2127400110,Pizza,11/18/2015,Violations were cited in the following area(s).,02B,18.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41579368,DYCKMAN PALACE PIZZA,MANHATTAN,121,DYCKMAN STREET,10040.0,2125679588,Pizza,02/14/2017,Violations were cited in the following area(s).,10H,9.0,A,02/14/2017,04/22/2017,Cycle Inspection / Initial Inspection
41721164,SOFIA'S PIZZA,QUEENS,11215,LINDEN BOULEVARD,11420.0,7188456250,Pizza,01/29/2014,Violations were cited in the following area(s).,02B,9.0,A,01/29/2014,04/22/2017,Cycle Inspection / Re-inspection
50043193,NOCCIOLA PIZZERIA,MANHATTAN,123,E 110TH ST,10029.0,6465901438,Pizza,03/23/2017,Violations were cited in the following area(s).,10B,13.0,A,03/23/2017,04/22/2017,Cycle Inspection / Initial Inspection
41706383,PIZ-ZETTA,BROOKLYN,90,LIVINGSTON STREET,11201.0,7184227878,Pizza,06/23/2016,Violations were cited in the following area(s).,09C,7.0,A,06/23/2016,04/22/2017,Cycle Inspection / Initial Inspection
41399663,BENNY'S,BROOKLYN,1418,AVENUE J,11230.0,7182531894,Pizza,06/08/2016,Violations were cited in the following area(s).,06C,7.0,A,06/08/2016,04/22/2017,Cycle Inspection / Re-inspection
40716299,CHUCK E. CHEESE'S,STATEN ISLAND,1775,SOUTH AVENUE,10314.0,7184941395,Pizza,06/25/2014,Violations were cited in the following area(s).,06D,32.0,C,06/25/2014,04/22/2017,Cycle Inspection / Re-inspection
40543458,DOMINO'S,MANHATTAN,4797,BROADWAY,10034.0,2125678600,Pizza,11/19/2015,Violations were cited in the following area(s).,08A,12.0,A,11/19/2015,04/22/2017,Cycle Inspection / Initial Inspection
41189848,SAMS FAMOUS PIZZA,MANHATTAN,150,EAST  116 STREET,10029.0,2123489437,Pizza,11/23/2016,Violations were cited in the following area(s).,06F,19.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50040571,PIZZA WORLD,BRONX,509,E 163RD ST,10451.0,6463772688,Pizza,09/30/2015,Violations were cited in the following area(s).,02B,19.0,,,04/22/2017,Pre-permit (Operational) / Initial Inspection
41405535,TWO BOOTS,MANHATTAN,625,9 AVENUE,10036.0,2129562668,Pizza,09/13/2016,Violations were cited in the following area(s).,04N,12.0,A,09/13/2016,04/22/2017,Cycle Inspection / Initial Inspection
41700921,99 CENT PIZZA,MANHATTAN,4151,BROADWAY,10033.0,2129272200,Pizza,03/30/2017,Violations were cited in the following area(s).,04J,13.0,A,03/30/2017,04/22/2017,Cycle Inspection / Re-inspection
40759930,BELLA NAPOLI,BRONX,524,EAST  240 STREET,10470.0,7183252177,Pizza,03/16/2016,Violations were cited in the following area(s).,06C,11.0,A,03/16/2016,04/22/2017,Cycle Inspection / Initial Inspection
50051668,JOE & SAL'S PIZZERIA,BROOKLYN,842,FRANKLIN AVE,11225.0,7184848732,Pizza,09/23/2016,Violations were cited in the following area(s).,02G,8.0,,,04/22/2017,Pre-permit (Operational) / Initial Inspection
41021272,FIORE'S PIZZA,MANHATTAN,165,BLEECKER STREET,10012.0,2129828663,Pizza,06/16/2016,Violations were cited in the following area(s).,06C,12.0,A,06/16/2016,04/22/2017,Cycle Inspection / Re-inspection
40715826,PIZZA HUT,QUEENS,6051,MYRTLE AVE,11385.0,7184565300,Pizza,03/08/2016,Violations were cited in the following area(s).,10F,10.0,A,03/08/2016,04/22/2017,Cycle Inspection / Initial Inspection
50013447,DOMINO'S,MANHATTAN,205,ALLEN ST,10002.0,2126777776,Pizza,12/20/2016,Violations were cited in the following area(s).,08A,51.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50019052,YANKEE PIZZA RESTAURANT,MANHATTAN,181,AVENUE C,10009.0,6467603334,Pizza,09/29/2015,Violations were cited in the following area(s).,04L,15.0,B,09/29/2015,04/22/2017,Cycle Inspection / Re-inspection
50002470,PIZZETTERIA BRUNETTI,MANHATTAN,626,HUDSON STREET,10014.0,2122555699,Pizza,08/07/2014,Violations were cited in the following area(s).,10F,14.0,,,04/22/2017,Cycle Inspection / Initial Inspection
40783967,THE PIZZA PUB / AMPERSAND,MANHATTAN,294,3 AVENUE,10010.0,2124778100,Pizza,07/27/2016,Violations were cited in the following area(s).,20F,,,,04/22/2017,Administrative Miscellaneous / Re-inspection
41343142,V.I. PIZZA,QUEENS,4302,BELL BOULEVARD,11361.0,7182299311,Pizza,05/20/2015,Violations were cited in the following area(s).,10F,17.0,,,04/22/2017,Cycle Inspection / Initial Inspection
41232292,PIZZA CHEF,BRONX,564,WEST  235 STREET,10463.0,7187964500,Pizza,05/20/2015,Violations were cited in the following area(s).,02B,24.0,B,05/20/2015,04/22/2017,Cycle Inspection / Re-inspection
50008722,LITTLE CAESARS,BRONX,2011A,WILLIAMSBRIDGE RD,10461.0,7188228080,Pizza,04/30/2014,Violations were cited in the following area(s).,06B,5.0,A,04/30/2014,04/22/2017,Pre-permit (Operational) / Initial Inspection
41572121,LUKE'S PIZZA,BRONX,1226,SOUTHERN BOULEVARD,10459.0,7186187053,Pizza,10/07/2015,Violations were cited in the following area(s).,06C,10.0,A,10/07/2015,04/22/2017,Cycle Inspection / Re-inspection
40394650,GINO'S PIZZA,BROOKLYN,4006,13 AVENUE,11218.0,7188715920,Pizza,02/05/2015,Violations were cited in the following area(s).,04L,14.0,B,02/05/2015,04/22/2017,Cycle Inspection / Re-inspection
40597409,STROMBOLI PIZZA,MANHATTAN,83,ST MARKS PLACE,10003.0,2126733691,Pizza,02/19/2016,Violations were cited in the following area(s).,08A,19.0,B,02/19/2016,04/22/2017,Cycle Inspection / Re-inspection
50002597,FRANCESCO'S PIZZERIA & TRATTORIA,BROOKLYN,529,HENRY STREET,11231.0,7188340863,Pizza,09/25/2014,Violations were cited in the following area(s).,06D,23.0,,,04/22/2017,Cycle Inspection / Initial Inspection
50010587,DOMINO'S,STATEN ISLAND,3902,RICHMOND AVE,10312.0,9736729900,Pizza,06/25/2014,Violations were cited in the following area(s).,04A,20.0,,,04/22/2017,Pre-permit (Operational) / Initial Inspection
40544427,LODUCA'S PIZZA,BROOKLYN,14,NEWKIRK PLAZA,11226.0,7188591501,Pizza,10/31/2013,Violations were cited in the following area(s).,08A,20.0,B,10/31/2013,04/22/2017,Cycle Inspection / Re-inspection
41169360,DOMINO'S,BROOKLYN,241,ROCKAWAY PARKWAY,11212.0,7187565666,Pizza,04/23/2014,Violations were cited in the following area(s).,20F,,,,04/22/2017,Administrative Miscellaneous / Initial Inspection
